propeller_names,pitch,diameter,N_blades,performance_filename,J,CT,CP,eta,RPM,tip_mach,radius,chord,twist,geom_filename
da4002_9x2.85,0.07239,0.2286,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-2/data\da4002_9x2.85_1119ga_5036.txt,"[0.124619   0.14621611 0.16781321 0.18941032 0.21100742 0.23260453
 0.25420163 0.27579874 0.29739584 0.31899295 0.34059005 0.36218716
 0.38378426 0.40538137 0.42697847 0.44857558 0.47017268 0.49176979
 0.51336689 0.534964  ]","[ 0.069439    0.06696979  0.06422498  0.06129886  0.05866123  0.05576086
  0.05261368  0.04905475  0.04579082  0.04241018  0.03852972  0.03479855
  0.03073751  0.02603437  0.02194225  0.01758751  0.01231113  0.00690082
  0.00142433 -0.004175  ]","[0.030853   0.03054633 0.03010937 0.02957487 0.02910123 0.02851552
 0.02782326 0.02695164 0.02615385 0.02525978 0.02407976 0.02291268
 0.02152949 0.01974609 0.01818514 0.01645984 0.0141703  0.01174845
 0.00925306 0.006621  ]","[ 0.280478    0.31995565  0.35724519  0.39233624  0.42487048  0.45396437
  0.48003652  0.50133705  0.51955486  0.53464294  0.54452208  0.54814555
  0.5458743   0.53427819  0.50996191  0.4755223   0.40840339  0.26285255
  0.03730474 -0.337341  ]",5036,0.1826613360583392,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.1248     0.11576316 0.13956842 0.16282632 0.17536316 0.17932632
 0.17991053 0.18052105 0.18176316 0.18206316 0.18143684 0.18148421
 0.18142632 0.18095789 0.18059474 0.18071053 0.18112632 0.17712632
 0.14955263 0.0514    ]","[43.32       39.12726316 33.32952632 29.27189474 26.08705263 23.038
 20.26684211 18.09989474 16.424      14.90426316 13.54873684 12.47531579
 11.58384211 10.83115789 10.18321053  9.60278947  9.07668421  8.41515789
  6.65884211  1.192     ]",da4002_9x2.85_geom.txt
da4002_9x4.76,0.12090399999999998,0.2286,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-2/data\da4002_9x4.76_1109ga_2019.txt,"[0.314824   0.33573789 0.35665179 0.37756568 0.39847958 0.41939347
 0.44030737 0.46122126 0.48213516 0.50304905 0.52396295 0.54487684
 0.56579074 0.58670463 0.60761853 0.62853242 0.64944632 0.67036021
 0.69127411 0.712188  ]","[ 0.07205     0.0678241   0.06359819  0.05937229  0.05514538  0.05091793
  0.04669048  0.04246303  0.03823558  0.03351314  0.02877455  0.02410922
  0.01987662  0.01564402  0.01141143  0.00721198  0.00318873 -0.00083451
 -0.00485776 -0.008881  ]","[0.047876   0.04617011 0.04446422 0.04275833 0.04096576 0.03912684
 0.03728793 0.03544902 0.03361011 0.03107717 0.02852159 0.02599672
 0.02365328 0.02130984 0.01896639 0.01659381 0.01406636 0.01153891
 0.00901145 0.006484  ]","[ 0.473785    0.49011819  0.50645139  0.52278458  0.53123004  0.53545813
  0.53968622  0.54391431  0.5481424   0.53467576  0.52063176  0.50063418
  0.44546768  0.39030117  0.33513467  0.24055811 -0.06350992 -0.36757795
 -0.67164597 -0.975714  ]",2019,0.07323138155317452,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.1253     0.1168     0.14106316 0.16511053 0.17726842 0.18020526
 0.18002632 0.18013684 0.18091053 0.18148421 0.18121579 0.1812
 0.18112632 0.18091053 0.18106316 0.18138421 0.18140526 0.17448421
 0.13405789 0.0045    ]","[44.221      41.91078947 37.83373684 34.37978947 31.472      28.65784211
 25.98731579 23.79810526 22.11336842 20.55594737 19.16105263 17.99773684
 16.95352632 16.06310526 15.31163158 14.64142105 14.05063158 13.295
 11.47631579  8.13      ]",da4002_9x4.76_geom.txt
da4002_9x4.76,0.12090399999999998,0.2286,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-2/data\da4002_9x4.76_1110ga_3029.txt,"[0.201962   0.22731205 0.25266211 0.27801216 0.30336221 0.32871226
 0.35406232 0.37941237 0.40476242 0.43011247 0.45546253 0.48081258
 0.50616263 0.53151268 0.55686274 0.58221279 0.60756284 0.63291289
 0.65826295 0.683613  ]","[ 0.087549    0.08440638  0.08126377  0.07790886  0.07452282  0.07068251
  0.06670695  0.06247277  0.05802956  0.05322036  0.04800487  0.04275539
  0.03748069  0.03177597  0.02556167  0.019412    0.01361534  0.00781868
  0.00249295 -0.002629  ]","[0.048967   0.04825454 0.04754208 0.04668366 0.04580385 0.04470999
 0.0435524  0.04214393 0.04053267 0.03864037 0.03643607 0.03411135
 0.03169726 0.02888023 0.02558571 0.02226384 0.01879261 0.01532137
 0.0120479  0.00886   ]","[ 0.361087    0.39633157  0.43157613  0.46260386  0.49301345  0.51781738
  0.54095238  0.56072135  0.57776984  0.59038921  0.59809165  0.59891631
  0.59463625  0.57696546  0.54342622  0.4997855   0.40096796  0.30215042
  0.0768747  -0.203119  ]",3029,0.10986520788735293,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.1253     0.1168     0.14106316 0.16511053 0.17726842 0.18020526
 0.18002632 0.18013684 0.18091053 0.18148421 0.18121579 0.1812
 0.18112632 0.18091053 0.18106316 0.18138421 0.18140526 0.17448421
 0.13405789 0.0045    ]","[44.221      41.91078947 37.83373684 34.37978947 31.472      28.65784211
 25.98731579 23.79810526 22.11336842 20.55594737 19.16105263 17.99773684
 16.95352632 16.06310526 15.31163158 14.64142105 14.05063158 13.295
 11.47631579  8.13      ]",da4002_9x4.76_geom.txt
da4002_9x4.76,0.12090399999999998,0.2286,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-2/data\da4002_9x4.76_1111ga_4042.txt,"[0.153439   0.18245668 0.21147437 0.24049205 0.26950974 0.29852742
 0.32754511 0.35656279 0.38558047 0.41459816 0.44361584 0.47263353
 0.50165121 0.53066889 0.55968658 0.58870426 0.61772195 0.64673963
 0.67575732 0.704775  ]","[ 0.095347    0.09137454  0.08752823  0.08380999  0.0802166   0.07594451
  0.07154662  0.06704663  0.06276722  0.05738158  0.05215777  0.04720315
  0.04089911  0.03500767  0.02911183  0.0228456   0.01577151  0.00839759
  0.00102667 -0.005585  ]","[0.04941    0.04847324 0.04764889 0.04691386 0.04623391 0.04525659
 0.0441082  0.04278724 0.04159822 0.03962535 0.03766063 0.03580718
 0.03296168 0.0301831  0.02727884 0.02398239 0.01993228 0.01545654
 0.01078899 0.006523  ]","[ 0.296094    0.34340783  0.38775837  0.42912339  0.46760504  0.49985963
  0.53049033  0.55828701  0.58137778  0.59922157  0.61248827  0.62304328
  0.62105978  0.61193865  0.59434389  0.55983586  0.4770343   0.31421109
  0.00603962 -0.603473  ]",4042,0.14660784756707845,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.1253     0.1168     0.14106316 0.16511053 0.17726842 0.18020526
 0.18002632 0.18013684 0.18091053 0.18148421 0.18121579 0.1812
 0.18112632 0.18091053 0.18106316 0.18138421 0.18140526 0.17448421
 0.13405789 0.0045    ]","[44.221      41.91078947 37.83373684 34.37978947 31.472      28.65784211
 25.98731579 23.79810526 22.11336842 20.55594737 19.16105263 17.99773684
 16.95352632 16.06310526 15.31163158 14.64142105 14.05063158 13.295
 11.47631579  8.13      ]",da4002_9x4.76_geom.txt
da4002_9x4.76,0.12090399999999998,0.2286,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-2/data\da4002_9x4.76_1112ga_5038.txt,"[0.122351   0.14901379 0.17567658 0.20233937 0.22900216 0.25566495
 0.28232774 0.30899053 0.33565332 0.36231611 0.38897889 0.41564168
 0.44230447 0.46896726 0.49563005 0.52229284 0.54895563 0.57561842
 0.60228121 0.628944  ]","[0.100524   0.09837569 0.0951568  0.09163557 0.08811194 0.08437879
 0.08003303 0.07607278 0.07222608 0.06841691 0.06435379 0.05976767
 0.0546998  0.04960315 0.04424061 0.03897214 0.03348    0.02781978
 0.02203239 0.015379  ]","[0.049665   0.0496558  0.04912565 0.04847633 0.04783572 0.0470732
 0.04599406 0.04507758 0.04410809 0.04308231 0.04189974 0.04038607
 0.03851057 0.03651996 0.03430505 0.0319174  0.02937281 0.02666055
 0.0236728  0.019981  ]","[0.247639   0.2949938  0.33985734 0.38198767 0.4213967  0.45785672
 0.49109148 0.52132921 0.54923152 0.57471693 0.5967344  0.61423124
 0.62798731 0.63688092 0.63859976 0.63594741 0.62315288 0.59811537
 0.55718115 0.484089  ]",5038,0.1827338782887039,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.1253     0.1168     0.14106316 0.16511053 0.17726842 0.18020526
 0.18002632 0.18013684 0.18091053 0.18148421 0.18121579 0.1812
 0.18112632 0.18091053 0.18106316 0.18138421 0.18140526 0.17448421
 0.13405789 0.0045    ]","[44.221      41.91078947 37.83373684 34.37978947 31.472      28.65784211
 25.98731579 23.79810526 22.11336842 20.55594737 19.16105263 17.99773684
 16.95352632 16.06310526 15.31163158 14.64142105 14.05063158 13.295
 11.47631579  8.13      ]",da4002_9x4.76_geom.txt
da4002_9x4.76,0.12090399999999998,0.2286,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-2/data\da4002_9x4.76_1113ga_5062.txt,"[0.53283    0.54124495 0.54965989 0.55807484 0.56648979 0.57490474
 0.58331968 0.59173463 0.60014958 0.60856453 0.61697947 0.62539442
 0.63380937 0.64222432 0.65063926 0.65905421 0.66746916 0.67588411
 0.68429905 0.692714  ]","[0.036837   0.03502633 0.03321566 0.03140499 0.02959697 0.0279105
 0.02622404 0.02453757 0.02273089 0.020779   0.01882711 0.01687522
 0.0147544  0.01256315 0.01037191 0.00836615 0.00649611 0.00462607
 0.00275604 0.000886  ]","[0.031072   0.03020613 0.02934025 0.02847438 0.02761131 0.02687709
 0.02614287 0.02540865 0.02451526 0.02342963 0.02234401 0.02125838
 0.02002051 0.01871919 0.01741787 0.01612623 0.01484167 0.01355712
 0.01227256 0.010988  ]","[0.63169    0.62558791 0.61948581 0.61338372 0.60714698 0.59474286
 0.58233875 0.56993463 0.55416196 0.53432097 0.51447998 0.49463899
 0.46117384 0.42203003 0.38288622 0.32718255 0.25936116 0.19153977
 0.12371839 0.055897  ]",5062,0.1836043850530804,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.1253     0.1168     0.14106316 0.16511053 0.17726842 0.18020526
 0.18002632 0.18013684 0.18091053 0.18148421 0.18121579 0.1812
 0.18112632 0.18091053 0.18106316 0.18138421 0.18140526 0.17448421
 0.13405789 0.0045    ]","[44.221      41.91078947 37.83373684 34.37978947 31.472      28.65784211
 25.98731579 23.79810526 22.11336842 20.55594737 19.16105263 17.99773684
 16.95352632 16.06310526 15.31163158 14.64142105 14.05063158 13.295
 11.47631579  8.13      ]",da4002_9x4.76_geom.txt
da4002_9x6.75,0.17145,0.2286,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-2/data\da4002_9x6.75_1100md_2013.txt,"[0.315488   0.34594979 0.37641158 0.40687337 0.43733516 0.46779695
 0.49825874 0.52872053 0.55918232 0.58964411 0.62010589 0.65056768
 0.68102947 0.71149126 0.74195305 0.77241484 0.80287663 0.83333842
 0.86380021 0.894262  ]","[ 0.103248    0.10000928  0.09677055  0.09285599  0.08817835  0.08336941
  0.07721632  0.07106324  0.06473027  0.05822454  0.05171881  0.04474964
  0.03645662  0.02929481  0.02251258  0.01573035  0.00984818  0.00426245
 -0.00132327 -0.006909  ]","[0.073956   0.07303161 0.07210722 0.07075406 0.06891678 0.06698201
 0.06404933 0.06111665 0.05780102 0.05411765 0.05043428 0.0462675
 0.04071985 0.03575655 0.03098933 0.02622212 0.02175116 0.01737777
 0.01300439 0.008631  ]","[ 0.440443    0.47228999  0.50413698  0.53274317  0.55769016  0.58177853
  0.59707748  0.61237643  0.6217481   0.62542778  0.62910745  0.62670007
  0.60690461  0.56087368  0.50603919  0.45120469  0.20634441 -0.10110273
 -0.40854986 -0.715997  ]",2013,0.07301375486208038,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.1198     0.11353684 0.13711579 0.16091053 0.17387895 0.17783158
 0.17786842 0.17753684 0.17832632 0.17898421 0.17871579 0.1787
 0.17862632 0.17853684 0.17876316 0.17908421 0.1792     0.17709474
 0.15301053 0.0154    ]","[42.481      44.419      41.88936842 38.63678947 35.47878947 32.37952632
 29.56384211 27.33710526 25.54126316 23.91178947 22.48021053 21.228
 20.12847368 19.16473684 18.34968421 17.65721053 17.05931579 16.09194737
 12.725       2.117     ]",da4002_9x6.75_geom.txt
da4002_9x6.75,0.17145,0.2286,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-2/data\da4002_9x6.75_1101md_3030.txt,"[0.202688   0.23873063 0.27477326 0.31081589 0.34685853 0.38290116
 0.41894379 0.45498642 0.49102905 0.52707168 0.56311432 0.59915695
 0.63519958 0.67124221 0.70728484 0.74332747 0.77937011 0.81541274
 0.85145537 0.887498  ]","[ 0.116273    0.11288245  0.10931304  0.10560402  0.10068048  0.09573999
  0.09117905  0.08500997  0.07850579  0.07207083  0.06626845  0.0598682
  0.05341727  0.04537956  0.03697143  0.02846139  0.02012334  0.0110578
  0.00254242 -0.004863  ]","[0.077403   0.07561908 0.07407382 0.07271486 0.07083328 0.06908162
 0.06767849 0.06525877 0.0625409  0.05981217 0.05742273 0.05431346
 0.05114316 0.04619162 0.04068255 0.03489429 0.0290016  0.02203129
 0.01517837 0.008957  ]","[ 0.304475    0.35619956  0.40484318  0.45108167  0.49230448  0.52999705
  0.56432656  0.5919828   0.6148264   0.63433405  0.64956567  0.65677124
  0.66329642  0.65725386  0.63692371  0.60023768  0.53402074  0.37393733
  0.04704752 -0.481819  ]",3030,0.1099014790025353,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.1198     0.11353684 0.13711579 0.16091053 0.17387895 0.17783158
 0.17786842 0.17753684 0.17832632 0.17898421 0.17871579 0.1787
 0.17862632 0.17853684 0.17876316 0.17908421 0.1792     0.17709474
 0.15301053 0.0154    ]","[42.481      44.419      41.88936842 38.63678947 35.47878947 32.37952632
 29.56384211 27.33710526 25.54126316 23.91178947 22.48021053 21.228
 20.12847368 19.16473684 18.34968421 17.65721053 17.05931579 16.09194737
 12.725       2.117     ]",da4002_9x6.75_geom.txt
da4002_9x6.75,0.17145,0.2286,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-2/data\da4002_9x6.75_1102rd_4054.txt,"[0.151501   0.18489237 0.21828374 0.25167511 0.28506647 0.31845784
 0.35184921 0.38524058 0.41863195 0.45202332 0.48541468 0.51880605
 0.55219742 0.58558879 0.61898016 0.65237153 0.68576289 0.71915426
 0.75254563 0.785937  ]","[0.123138   0.1200647  0.11770815 0.11472121 0.1105638  0.10617916
 0.10241799 0.09699988 0.09218773 0.08743894 0.08189526 0.07591457
 0.07002456 0.06300442 0.05735159 0.05066964 0.04346594 0.03649263
 0.02980465 0.022348  ]","[0.074794   0.07493007 0.07449892 0.07353489 0.07214519 0.07088469
 0.07003487 0.06832239 0.0668927  0.06544176 0.06342229 0.06102161
 0.0585071  0.05510114 0.05245139 0.04885833 0.04456066 0.04015029
 0.03579132 0.030356  ]","[0.249426   0.29598745 0.34468495 0.39237697 0.4364581  0.47666139
 0.5142376  0.54678208 0.57653042 0.60339254 0.62583545 0.64471857
 0.66038674 0.66904232 0.67624877 0.67500105 0.66687207 0.65010799
 0.62533727 0.578608  ]",4054,0.14704310094926673,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.1198     0.11353684 0.13711579 0.16091053 0.17387895 0.17783158
 0.17786842 0.17753684 0.17832632 0.17898421 0.17871579 0.1787
 0.17862632 0.17853684 0.17876316 0.17908421 0.1792     0.17709474
 0.15301053 0.0154    ]","[42.481      44.419      41.88936842 38.63678947 35.47878947 32.37952632
 29.56384211 27.33710526 25.54126316 23.91178947 22.48021053 21.228
 20.12847368 19.16473684 18.34968421 17.65721053 17.05931579 16.09194737
 12.725       2.117     ]",da4002_9x6.75_geom.txt
da4002_9x6.75,0.17145,0.2286,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-2/data\da4002_9x6.75_1103rd_4049.txt,"[0.660673   0.67144621 0.68221942 0.69299263 0.70376584 0.71453905
 0.72531226 0.73608547 0.74685868 0.75763189 0.76840511 0.77917832
 0.78995153 0.80072474 0.81149795 0.82227116 0.83304437 0.84381758
 0.85459079 0.865364  ]","[0.047624   0.04585242 0.04408085 0.04230927 0.0405377  0.03834262
 0.03607116 0.0337997  0.03152129 0.02913098 0.02674066 0.02435035
 0.02188989 0.01906288 0.01623587 0.01340886 0.0108378  0.00836987
 0.00590193 0.003434  ]","[0.04693    0.04593742 0.04494483 0.04395225 0.04295967 0.04154148
 0.04004653 0.03855157 0.0370444  0.03534037 0.03363634 0.03193231
 0.03014661 0.0279342  0.02572178 0.02350936 0.02144771 0.01944681
 0.0174459  0.015445  ]","[0.670447   0.66878379 0.66712057 0.66545736 0.66379414 0.65739947
 0.65015143 0.6429034  0.635199   0.62014313 0.60508727 0.59003141
 0.57166967 0.53603344 0.50039721 0.46476098 0.40419497 0.33358531
 0.26297566 0.192366  ]",4049,0.14686174537335492,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.1198     0.11353684 0.13711579 0.16091053 0.17387895 0.17783158
 0.17786842 0.17753684 0.17832632 0.17898421 0.17871579 0.1787
 0.17862632 0.17853684 0.17876316 0.17908421 0.1792     0.17709474
 0.15301053 0.0154    ]","[42.481      44.419      41.88936842 38.63678947 35.47878947 32.37952632
 29.56384211 27.33710526 25.54126316 23.91178947 22.48021053 21.228
 20.12847368 19.16473684 18.34968421 17.65721053 17.05931579 16.09194737
 12.725       2.117     ]",da4002_9x6.75_geom.txt
da4002_9x6.75,0.17145,0.2286,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-2/data\da4002_9x6.75_1104rd_5028.txt,"[0.123969   0.15035863 0.17674826 0.20313789 0.22952753 0.25591716
 0.28230679 0.30869642 0.33508605 0.36147568 0.38786532 0.41425495
 0.44064458 0.46703421 0.49342384 0.51981347 0.54620311 0.57259274
 0.59898237 0.625372  ]","[0.130239   0.12766564 0.12563605 0.1238655  0.12173484 0.11881164
 0.11510511 0.11193484 0.10815598 0.10436464 0.10064218 0.09670773
 0.09244944 0.08865511 0.08390453 0.07868865 0.07411924 0.06939349
 0.06276686 0.057435  ]","[0.076611   0.07568673 0.07492744 0.07469931 0.07453717 0.07402633
 0.07329422 0.07282962 0.07192989 0.07100236 0.07006321 0.06895065
 0.06764071 0.0665952  0.06478587 0.06252479 0.06064171 0.05860379
 0.05512985 0.052418  ]","[0.210747   0.25355281 0.29628887 0.33661221 0.37461114 0.41054506
 0.4433147  0.47432097 0.50354672 0.53098014 0.5568131  0.58062824
 0.60207935 0.62166736 0.63865129 0.65366208 0.66699591 0.67742272
 0.68148852 0.685224  ]",5028,0.18237116713688034,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.1198     0.11353684 0.13711579 0.16091053 0.17387895 0.17783158
 0.17786842 0.17753684 0.17832632 0.17898421 0.17871579 0.1787
 0.17862632 0.17853684 0.17876316 0.17908421 0.1792     0.17709474
 0.15301053 0.0154    ]","[42.481      44.419      41.88936842 38.63678947 35.47878947 32.37952632
 29.56384211 27.33710526 25.54126316 23.91178947 22.48021053 21.228
 20.12847368 19.16473684 18.34968421 17.65721053 17.05931579 16.09194737
 12.725       2.117     ]",da4002_9x6.75_geom.txt
da4002_9x6.75,0.17145,0.2286,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-2/data\da4002_9x6.75_1105rd_5064.txt,"[0.530584   0.55079189 0.57099979 0.59120768 0.61141558 0.63162347
 0.65183137 0.67203926 0.69224716 0.71245505 0.73266295 0.75287084
 0.77307874 0.79328663 0.81349453 0.83370242 0.85391032 0.87411821
 0.89432611 0.914534  ]","[ 0.077156    0.07314938  0.06913144  0.06508986  0.06102603  0.05707966
  0.0534834   0.04919091  0.04455562  0.04028899  0.03614752  0.03207913
  0.02772803  0.02347663  0.01923162  0.01434123  0.00935607  0.00415424
 -0.00076172 -0.005644  ]","[0.062018   0.06024463 0.05841879 0.05648321 0.05448574 0.05250093
 0.05061417 0.04821071 0.04551689 0.0428745  0.04029775 0.03771772
 0.03457609 0.03147525 0.02829903 0.02437024 0.02031527 0.01597178
 0.01177618 0.007598  ]","[ 0.6601      0.66802497  0.6752097   0.68084666  0.68403638  0.68623581
  0.6881557   0.68441842  0.67713978  0.66818691  0.65571243  0.63973537
  0.61734264  0.58921884  0.54970691  0.4782803   0.38004185  0.2205061
 -0.21330472 -0.679428  ]",5064,0.18367692728344515,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.1198     0.11353684 0.13711579 0.16091053 0.17387895 0.17783158
 0.17786842 0.17753684 0.17832632 0.17898421 0.17871579 0.1787
 0.17862632 0.17853684 0.17876316 0.17908421 0.1792     0.17709474
 0.15301053 0.0154    ]","[42.481      44.419      41.88936842 38.63678947 35.47878947 32.37952632
 29.56384211 27.33710526 25.54126316 23.91178947 22.48021053 21.228
 20.12847368 19.16473684 18.34968421 17.65721053 17.05931579 16.09194737
 12.725       2.117     ]",da4002_9x6.75_geom.txt
da4002_9x8.95,0.22732999999999998,0.2286,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-2/data\da4002_9x8.95_1093rd_2035.txt,"[0.314545   0.35596721 0.39738942 0.43881163 0.48023384 0.52165605
 0.56307826 0.60450047 0.64592268 0.68734489 0.72876711 0.77018932
 0.81161153 0.85303374 0.89445595 0.93587816 0.97730037 1.01872258
 1.06014479 1.101567  ]","[ 0.127457    0.12349758  0.11952738  0.11550694  0.11143982  0.1072963
  0.10183876  0.09553484  0.08852348  0.08117487  0.07347335  0.06577182
  0.05700362  0.04769875  0.03775551  0.02776156  0.0192782   0.01112048
  0.00341824 -0.004284  ]","[0.115363   0.11170634 0.10814222 0.10500908 0.10221311 0.09996912
 0.09693256 0.09338549 0.08936678 0.08506658 0.08011755 0.07516852
 0.06843153 0.06079497 0.05237922 0.04390156 0.03621047 0.0286194
 0.0209167  0.013214  ]","[ 3.47519000e-01  3.93572504e-01  4.39143310e-01  4.82465872e-01
  5.23119823e-01  5.59404701e-01  5.90252116e-01  6.17597192e-01
  6.38244470e-01  6.54979681e-01  6.63125561e-01  6.71271442e-01
  6.71779716e-01  6.68445374e-01  6.29274957e-01  5.87257875e-01
  4.99115545e-01  3.59776800e-01 -3.49600129e-04 -3.60476000e-01]",2035,0.07381171939609218,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.1237     0.11645263 0.13999474 0.16271579 0.17535263 0.1791
 0.17891579 0.17888947 0.17979474 0.18028421 0.18001579 0.18008421
 0.17965789 0.1795     0.17992105 0.1803     0.18036316 0.17584737
 0.14404211 0.022     ]","[46.133      47.02952632 45.66657895 43.47278947 40.59731579 37.45547368
 34.63821053 32.43384211 30.67915789 29.12368421 27.69031579 26.46494737
 25.37415789 24.39784211 23.57942105 22.88489474 22.24768421 21.18889474
 17.53705263  5.306     ]",da4002_9x8.95_geom.txt
da4002_9x8.95,0.22732999999999998,0.2286,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-2/data\da4002_9x8.95_1094rd_3049.txt,"[0.202764   0.24756684 0.29236968 0.33717253 0.38197537 0.42677821
 0.47158105 0.51638389 0.56118674 0.60598958 0.65079242 0.69559526
 0.74039811 0.78520095 0.83000379 0.87480663 0.91960947 0.96441232
 1.00921516 1.054018  ]","[0.136586   0.13313591 0.13118609 0.12820263 0.12366218 0.11861238
 0.11413062 0.10929618 0.10285406 0.09525794 0.08852696 0.0815749
 0.07338713 0.06433117 0.055362   0.04718735 0.03738962 0.02701034
 0.01693257 0.007221  ]","[0.11878    0.1148616  0.11333934 0.11055354 0.10659612 0.10297876
 0.10046494 0.09810441 0.09416178 0.09007406 0.08677541 0.08320872
 0.07841167 0.07208671 0.06557463 0.0593938  0.05117705 0.04194502
 0.03254717 0.023159  ]","[0.23316    0.28703003 0.33834584 0.39110761 0.44300472 0.49139483
 0.53544853 0.57521064 0.6128069  0.64010856 0.66288865 0.68068462
 0.69244057 0.70040519 0.70012685 0.69302053 0.66768363 0.61188135
 0.49729156 0.328612  ]",3049,0.11059063019100003,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.1237     0.11645263 0.13999474 0.16271579 0.17535263 0.1791
 0.17891579 0.17888947 0.17979474 0.18028421 0.18001579 0.18008421
 0.17965789 0.1795     0.17992105 0.1803     0.18036316 0.17584737
 0.14404211 0.022     ]","[46.133      47.02952632 45.66657895 43.47278947 40.59731579 37.45547368
 34.63821053 32.43384211 30.67915789 29.12368421 27.69031579 26.46494737
 25.37415789 24.39784211 23.57942105 22.88489474 22.24768421 21.18889474
 17.53705263  5.306     ]",da4002_9x8.95_geom.txt
